date_time,currency_symbol,source_chain_name,destination_chain_name,amount,entity_identifier,bridge
2024-07-18 01:19:19+00:00,BNB,Polygon,Base,5.233453910740541,0x08d37be9e892b993e64a61867fe886be748bb47a22b8e28fc781a35a9b53879f,
2024-07-18 01:56:32+00:00,BNB,Arbitrum,BNB Chain,10.039747984775222,0x5ec4ac4995af898667b2c3802a34d91bfc6d7debd4dd59b900f793bb8bba9aa6,
2024-07-18 01:58:02+00:00,BNB,Solana,Polygon,293.28212846099194,0x0760658b00066b4e882008e3390d380e89b6ff0a76d6cb335fd83a0e70ec028d,
2024-07-18 02:04:44+00:00,BNB,Solana,BNB Chain,4.747288075727308,0x17237466f6c466e2c068b0014ed25bc4bb996976e2e630d51100e00ab0709ae4,
2024-07-18 02:19:14+00:00,BNB,Solana,BNB Chain,2.71780618827,0xff65eb1d3c4f17de04d2bcd901d91992ee2444a0a68bebd8353b01134e01b3bc,
2024-07-18 02:27:29+00:00,BNB,Base,Optimism,202.43704352293105,0x14f4ad6d77e547007f3b119562ffc610cb2eb6709e92c79a019140c726018be9,
2024-07-18 02:31:21+00:00,BNB,Solana,BNB Chain,9.868054132990752,0x316cbc66004e3de11ed97e1fe0b58d94385ebfdd511daad562f7e559c3ce65f1,
2024-07-18 02:33:35+00:00,WETH,Ethereum,Polygon,1017.7263301665602,0xf16349d4f99841154383100d4dca7f6c9be8b3b22180aa31746822dc82f1e018,
2024-07-18 02:54:41+00:00,BNB,Base,Ethereum,50.5304720989197,0xcd0a781a4237e3234455420e4223d5bb411eabd5f56ea666c37e58f42603102e,
2024-07-18 06:29:26+00:00,BNB,Arbitrum,Base,116.87207051177224,0xf72e34594a3ad0bcb2cc2490a55d7684dfd4291d20e3bfc6bd9dd8642accf5d9,
2024-07-18 07:02:01+00:00,WETH,Arbitrum,Base,77.79161933674561,0x4f9dc414bc731c51af912bcbdc1f51231d3abb6a04a8acaf48bb400a9e4a4049,
2024-07-18 07:08:30+00:00,BNB,Solana,Base,0.985953914238048,0xdcea103c4542ef9408fb25370224abd746cbbdfb1e536397205c54b4fa74dba5,
2024-07-18 07:08:46+00:00,BNB,Solana,Ethereum,7.821152460068785,0xc23cc4eb7bdfc5c5cda67c6bc363c7b9059d33424183105932bbea1289534dcb,
2024-07-18 07:08:57+00:00,BNB,Optimism,BNB Chain,33.906502868026855,0xf0c614a72e6c943fd38259026d30f691f96035beda07ff27d9ed32776a11773c,
2024-07-18 07:23:55+00:00,BNB,Base,Arbitrum,33.238139847154685,0x0d18f63e9caf528d94bdcea0b191437286938a19e40ce08670856adebc296781,
2024-07-18 07:23:56+00:00,BNB,Linea,Base,31.690552041883294,0x734eef05ebaee09d9872bff71c88c62037af420a033d21c85ae0274ec40642e5,
2024-07-18 07:28:53+00:00,BNB,Base,Optimism,124.76053575359538,0x6b46da90d496e93b03847b6b16b27853b9ca4c66a270d8e9bd3349f039fb531c,
2024-07-18 07:28:53+00:00,BNB,Base,BNB Chain,163.23215486525643,0x703e18b244ae0d7cc8c90199dfc3e94a4455d5d0aa249d50f02f04c6631590b6,
2024-07-18 07:28:53+00:00,BNB,Base,Arbitrum,144.02528719420292,0x9841d3967f24196e5d06635f5d7b56fd09a54b375fd70a7fa85fab7148bba978,
2024-07-18 07:28:53+00:00,BNB,Base,Optimism,111.47470959384738,0x657b8e442fa762dd6730a18440cf4ac4cca540e2272186427c2cfb88701ce7ab,
2024-07-18 07:28:57+00:00,BNB,Base,Ethereum,122.36809429408632,0xe76e03f7dfb9fb5791f08aec8ba607895a592096bc03553ed41da91c9e237e78,
2024-07-18 07:39:07+00:00,BNB,Base,Optimism,3.7601315668804896,0x3ada34358f6b4302e96137cb694880b9b9203f3bc85ed20b65f262ed78d82f60,
2024-07-18 07:40:54+00:00,BNB,Solana,BNB Chain,7.82399761399611,0x92e19738fec9450abfb1ceb3705acb1efb61af30cf163a8ff352832a9b4a826e,
2024-07-18 07:43:31+00:00,WETH,Arbitrum,Ethereum,1574.0299039896065,0x1525455d0b582ab33339d9d0b2e73604e2fb5130d50e74db7f452d0aab74c926,
2024-07-18 07:50:19+00:00,BNB,Base,Arbitrum,60.535585356218654,0xed7d28aa85e66af1cd140a081d95e388208ed3e90b6e7122c0378e4f269e952f,
2024-07-18 08:04:23+00:00,BNB,Ethereum,Optimism,2724.394345005449,0x55a0a68a97f33be1f11596e719a460e89fec0cfdfc7b469272b4ea2ac250de23,
2024-07-18 08:22:14+00:00,BNB,Linea,Base,3.395879487949205,0x9c441e20170785d7df276e7e10b1db60bd9ca77443fcfd5eb27ec45805a6de51,
2024-07-18 08:25:25+00:00,WBTC,Solana,Arbitrum,259.2040843649555,0x4571c7eb48f54bbf3bac034c6d52f632946ae99200321b233a8f5e1541af32f6,DeBridge
2024-07-18 09:29:11+00:00,BNB,Arbitrum,Base,9.860769535850082,0x84b3f4d965270bbd36628dfee09c901ae6b9985f2706ba80ad6706d07f6672e4,
2024-07-18 09:30:47+00:00,BNB,Ethereum,Arbitrum,363.2201020581005,0xdfb88c0ed4ff5f23bd7be1573c17b83caba19194fa3546aa02918b85690b6325,
2024-07-18 10:04:25+00:00,BNB,Base,BNB Chain,339.91000036441056,0xfe2121f03d6b3dbfdd2c54814fb0e2f510cd826981ceab662f59768e291fe3b5,
2024-07-18 10:14:09+00:00,BNB,Optimism,Base,42.002500676779725,0x0409684c7fe8f4d8926e9ec30f60f3a1020b2e179ea8de7467ef4336d5252c95,
2024-07-18 10:15:21+00:00,BNB,Arbitrum,Polygon,197.4342942584617,0xffd953928f0416977ebbaf237e91c86f367377b7e5ebbc10a3cf1a4c9d9b51f3,
2024-07-18 10:17:47+00:00,WETH,Base,Ethereum,493.8076002390161,0x4103f5059950338454ba901402dff31a4d9984d2fa0d1a36b54ad4a872f321e1,
2024-07-18 10:24:53+00:00,WBTC,Arbitrum,Polygon,33.962650660133335,0x0164b25f794cc61023c6b734018877c975b61dd308d052022746ef3bc43fd500,DeBridge
2024-07-18 10:27:26+00:00,BNB,Arbitrum,Optimism,11.728604798070393,0xa60384a487f5fc640de5bf72efe2c4210443b8a8acba7e008844074e5cc67d7a,
2024-07-18 10:41:33+00:00,BNB,Optimism,Arbitrum,108.16794706009772,0xb9ee9013d2cec376032e1f6df9fafa9facf4f40a853efd2f30aa4b24e6b21b9c,
2024-07-18 10:42:07+00:00,BNB,Optimism,Arbitrum,158.73124532945394,0x5b46a649c8af46d9d7e5af400f5d48e9cdf39a820e91d50b1fd2fe8edc9f8972,
2024-07-18 10:42:07+00:00,BNB,Optimism,BNB Chain,161.98516227767703,0x5c64b31083271d9a1b8b269545d31a85e007b9804c007f067c58b323b66e78a0,
2024-07-18 11:01:08+00:00,BNB,Linea,Arbitrum,3.3986162174877244,0x4c1ef327147643355372dc579add0bf473dbaa5f487f1598757488518f5500f3,
2024-07-18 11:03:27+00:00,BNB,Optimism,Base,0.3331985177659947,0x7cc626aef7872221061c6c3235ff3538e01dc8e62da2e8160d05a3d9c3ba2bf5,
2024-07-18 11:12:27+00:00,BNB,Optimism,Arbitrum,0.2377775019447872,0x37f51530e7accbe51d9e625cde2761f8b164d669d1158849ed8673c66021d124,
2024-07-18 11:28:05+00:00,BNB,Base,Solana,0.1392885070016136,0x8cd949809f2102298859b790193f3ea316ef046b4b7002758ceff616aaab798d,
2024-07-18 11:28:17+00:00,BNB,Arbitrum,Ethereum,27.36295579175007,0x10e6b0814eedf1ce50fc1ca7ce765ad8ecb9dcccaf7b042477e495f6a7ed0bee,
2024-07-18 11:28:17+00:00,WETH,Optimism,Ethereum,54.278737608883205,0xe70ddd95a33c08dec8f503c459cac4f667465fcea6edd92057b8bd261d4a0e08,
2024-07-18 11:32:59+00:00,BNB,Optimism,Base,2.487020575363362,0x4b9c2b4514c82456e2a39a80ef8fe2be37f5f3a93494e00eec98bef2a97dc07a,
2024-07-18 11:34:59+00:00,BNB,Optimism,Solana,31.47404130089967,0xb7d7141792efb790e5f9abb2a524d8c51e91ecc47cba4fc5c79ea5136e7dea3c,
2024-07-18 11:41:35+00:00,BNB,Base,BNB Chain,4.679360687092071,0x5ca67b4e5dc3ae4a897f646d374d933ec2b8eacffef8707320714c59b24d51fb,
2024-07-18 11:43:59+00:00,BNB,Ethereum,BNB Chain,10.215045786256349,0xfc443c53437cce5b5a7b31ab03ea0dd42d1a7f333412dacf580bc5febc9bcb9d,
2024-07-18 11:48:35+00:00,BNB,Base,BNB Chain,0.2041368100655066,0x5d5a04e59962cbf98dfc6bda521693cd518ac8281f45bcd5c06280c800da9721,
2024-07-18 11:52:59+00:00,BNB,Ethereum,Optimism,34.032009464294205,0x09648c3a3d5cc413a657559d59f0a96197fc9d3674ab2291c90a509697b03559,
2024-07-18 12:02:29+00:00,BNB,Optimism,Base,0.023379475114205,0x47630f8f27a09eab8973c3996530973217a3c1148a996f9b279e0155600c0fb1,
2024-07-18 12:04:29+00:00,BNB,Optimism,BNB Chain,0.2865148973734635,0x10a3c38034b7a5897486ef716a8e9551aac73d0aa9d3268b6df556c65a0f4fdd,
2024-07-18 12:05:23+00:00,BNB,Solana,Arbitrum,152.54061579833504,0xc3ec674b099e4405feb62e42a7c687babd2d30e902e704d70b4a855dcea780f7,
2024-07-18 12:05:24+00:00,BNB,Solana,Optimism,189.2222167780284,0xefc378dce30dd08b015a96053688ba105bc5b95e391890959739776fea3e0a81,
2024-07-18 12:06:40+00:00,WETH,Linea,Ethereum,949.30775334864,0xfb80c2405695c15e21dc35f20c3f19125d6916072b1d2f316e78f8693e433a4c,
2024-07-18 12:08:51+00:00,WETH,Solana,Ethereum,49.88492927877899,0x3d9ca36db3185c8a5bd1449cf3f08f437fd340bc573617400536c1398278d166,
2024-07-18 12:14:31+00:00,WETH,Solana,Polygon,41.471556163725786,0x86559246837ff5cd904cac56beb66c749675d0413065928692922504eec203f5,
2024-07-18 12:16:03+00:00,BNB,Optimism,BNB Chain,0.2720709194968831,0xc06d9292b1713ecafd22fb6d959522e7b65d6451e41fac0e3bb753af3294049f,
2024-07-18 12:44:02+00:00,BNB,Arbitrum,Base,1.69870143690846,0x7a6aac2971c5a766a52a8e555051f3e3fb52a0a154ce1cf9ba03df15d98a30bc,
2024-07-18 12:44:16+00:00,BNB,Arbitrum,Optimism,1.7004431034444454,0xfaf2a46a541244143ef6bf4ce3a9adbc7824b7290baf5d3644fb71445557d8a2,
2024-07-18 12:44:29+00:00,BNB,Arbitrum,BNB Chain,1.7005174292520715,0xd1ce85c0c2982c8972e940883ce97469fa458bb17294dc649cd08a9c3a41bac8,
2024-07-18 12:44:42+00:00,BNB,Arbitrum,Ethereum,1.7005174292520715,0x86e2d99bb11051b1ed808c74540a95e35c4eb2e5ee912df04d5ce7cbea024510,
2024-07-18 12:44:58+00:00,BNB,Arbitrum,BNB Chain,1.7005305067893957,0x2190f2a87ca40153a21d6f2c1c93c14aa6944d2c9b52a5e45723444ee5069361,
2024-07-18 12:45:11+00:00,BNB,Arbitrum,Ethereum,1.6866458864945042,0xbe4bb81902d5960c98319073fe67cc8964f4e3daf7ca9bb4b7dac43c7550f5e5,
2024-07-18 12:45:23+00:00,BNB,Arbitrum,BNB Chain,1.685019981008128,0xc18d9c41a54e276494a55d1b9e51340831eaee0d53d91e29701558d4754499eb,
2024-07-18 12:46:00+00:00,BNB,Arbitrum,Base,1.685019981008128,0x7f7ee3a65ec63e369c7f27eadbd7c54b86ea42a246ef6e703dd2bbe350ae3356,
2024-07-18 12:47:28+00:00,BNB,Arbitrum,Ethereum,1.6867973539343062,0x081a74e04e282fba408a9cfae9adfecafe7a14b88f7607799a4c183490f2814c,
2024-07-18 12:47:45+00:00,BNB,Arbitrum,Base,1.6871401989249433,0x30715aa87a71f11b9b231ce08819834ab3b48050ca10b5b68cbc50fcd7ee2285,
2024-07-18 12:49:00+00:00,BNB,Arbitrum,Ethereum,1.687355528576835,0xb0cbc69514995e02ab0475f6ca6600d568e643f36e6fc9209a2ad2bf583a6440,
2024-07-18 12:50:21+00:00,BNB,Arbitrum,Solana,1.7024430886607076,0x20311af5b49f42ed18f80434d8fa7a3be26114b7e1887e9b43637ad23580b6b2,
2024-07-18 12:50:38+00:00,BNB,Arbitrum,Solana,1.7024430886607076,0x4b22f0ab0d76b1f3035ecb89f91bd6a9f28c9bd19e2617200ca382107b79e52f,
2024-07-18 12:50:59+00:00,BNB,Arbitrum,Base,1.7024425070208755,0xe2ff1844216eea83a6abf5f4782132598d9739b7f5c5c9405dc2cf2a7ec850c8,
2024-07-18 12:51:16+00:00,BNB,Arbitrum,Solana,1.699889389735648,0xb3c108495cfb0f47ea14e60a4681efc01b8c3c0ce10a59c76155dbf2c901ace9,
2024-07-18 12:51:36+00:00,BNB,Arbitrum,Polygon,1.7024418771626408,0xf72f44be2c6945153b6398d458ff1445fe1afadcf96fc781972baef01780726f,
2024-07-18 12:52:03+00:00,BNB,Arbitrum,Optimism,1.7024561908470344,0x21cc2fb3935b89e06d4f9c39600f7cc862ee5bb2caaee96d2a735451e4f273ef,
2024-07-18 12:52:53+00:00,BNB,Arbitrum,Polygon,1.6930923930409838,0xdd72cd18ea2b3161590e1d2e408707215a159e0beafe3654e9a33139c152c0b7,
2024-07-18 12:52:59+00:00,BNB,Base,Solana,16.92872715781409,0x8b8a584bb93674c1e507ca61f9a1967fba656759071bc88aff0a3e39999d567e,
2024-07-18 12:53:21+00:00,BNB,Arbitrum,BNB Chain,1.6926382613971105,0xc6e97656dbd4d5491529720ebd97fcbcb38071f9840bf6ba8c605b8fc373e299,
2024-07-18 12:54:07+00:00,BNB,Arbitrum,Ethereum,1.6925907476571909,0xcdcd40ea69fa12582528b68db2f12331d9f758ab562bde9a8eb829985302fd6a,
2024-07-18 12:54:40+00:00,BNB,Arbitrum,Base,1.6926069402084898,0xbd8f512222585951acc83914af0dd602a1cd3f4d45473e206c431108db8271b2,
2024-07-18 12:54:53+00:00,BNB,Optimism,BNB Chain,176.26401412428743,0x0a62b4147549b9f597557499a8e6d08fa74d30eef96081891fffe9bd07891d4c,
2024-07-18 12:55:00+00:00,BNB,Arbitrum,Optimism,1.691963208173453,0x5b16e4b6b1b080120a6db001cb2761266820feb1dd6076035a72103e07e725c3,
2024-07-18 12:55:20+00:00,BNB,Arbitrum,BNB Chain,1.7058331253098196,0x2a0988769cc3a5ceacb4a2a41a837e978b7e66018447ac5ddb13a0002918be64,
2024-07-18 12:55:48+00:00,BNB,Arbitrum,Base,1.705832566269008,0x346bc45ad23a6b94b1c478b8647bb5f35ae8e30c47b02f3962427f6b56fb74a5,
2024-07-18 12:57:35+00:00,BNB,Arbitrum,BNB Chain,1.7051464596561297,0xc6a80a3881e8ac3cd31a21b52cd2ca0ba7cf8b51981ac2767370231a998bd8fe,
2024-07-18 12:58:00+00:00,BNB,Arbitrum,Ethereum,1.7039429717104204,0x8d2484f197511913aa679e87f30183c4e97e938b519d39d936ce36ea1f1ca867,
2024-07-18 12:58:37+00:00,BNB,Arbitrum,Base,1.7041143148957123,0xb1195abc1e5c25f1f5729e730e61030409b6f353dcafd04db677b27eae527bed,
2024-07-18 12:59:16+00:00,WETH,Arbitrum,Polygon,16.96211694819968,0x64e013d4f283bb023a7e3f84b6906bf0ee31f8163c69ac3312417db3279f40ad,
2024-07-18 13:00:09+00:00,WETH,Arbitrum,Ethereum,16.962105502776,0x5352859d37feddccb6f6269eefd8cb57c730833fdb35997bd2efb8d92198cb08,
2024-07-18 13:00:23+00:00,WETH,Arbitrum,Solana,16.962105502776,0x6ddb62807273278a960d3569ebd611f710a2c47b26c95ede50e1fcd52956c536,
2024-07-18 13:01:14+00:00,WETH,Arbitrum,Ethereum,1.6962105502776004,0x37a11830428219580b628eecbe4f2b81558b85617b55238b5a3a933fb761e3fa,
2024-07-18 13:04:00+00:00,WETH,Arbitrum,Ethereum,1.6962105502776004,0x17fe184ab4eaf9a76713125daea2fc4c54d7cd4aec24eb49bd6dc1bbac742545,
2024-07-18 13:04:17+00:00,WETH,Arbitrum,Ethereum,16.962105502776,0x4785e9fca3358f1e40d4ebd6530b9c6c0e4e9853cc1338b170402d13a986b766,
2024-07-18 13:05:05+00:00,WETH,Arbitrum,Solana,16.962105502776,0x1e30a914b147425545f26885664a4dbe10f2a5304c15728482c3f51afc9c907b,
2024-07-18 13:06:14+00:00,WETH,Arbitrum,Polygon,16.962105502776,0xe38d80fb0d23b1d4ec884578306b4076cfbc29ec0e21cd238bbf4bcc972b5a54,
2024-07-18 13:06:49+00:00,WETH,Arbitrum,Ethereum,16.962105502776,0xdf1697c4515cc2bb7dfab3d70a9973bdfe0388a4889343ca678fa98585730da5,
2024-07-18 13:08:38+00:00,WETH,Arbitrum,Polygon,16.962105502776,0x8eb16e703b4b0741cd8ff4c47825188bf280cb9b8559407937930028cc20396e,
2024-07-18 13:26:51+00:00,WETH,Base,Solana,50.88631650832801,0x6b1f257a0746b764da59c3fc08bec39514484fda8007be8e0236fb61ac04c2aa,
2024-07-18 13:33:31+00:00,WETH,Optimism,Solana,47.49389540777281,0x2641bcfdc1f8dd66c61eff6671ff720ce358d7af7747bc0a0a10781c06afbee5,
2024-07-18 13:34:56+00:00,BNB,Linea,Polygon,236.21236484410463,0xa93b96feab1cf7ac99c7953e9a16a5bcc176d9043361b999ef24bdcc5fbb5f9c,
2024-07-18 13:35:09+00:00,BNB,Arbitrum,BNB Chain,712.8599155924113,0x7da047148cdba10d36ed30e80bf002ae1e5743c02d63d5b26700eee8e236a79f,
2024-07-18 13:39:24+00:00,WETH,Linea,Polygon,44.07500283404401,0x4409c3758e66a7cfe3b2505ae6d45ee7055a6e86150fb9d904b5afd0c4db0643,
2024-07-18 13:45:49+00:00,WETH,Base,Ethereum,45.52968359055134,0x9e61b4b9e9cde1456c21a66846806436b60da1e97cd89cc2eee7fb3a79908401,
2024-07-18 13:47:23+00:00,BNB,Ethereum,Base,51.03557406253472,0xcc75d7d041909890eb74f4b26e32300961e276c3f36780590644fe7f380f5004,
2024-07-18 13:49:34+00:00,BNB,Linea,Polygon,33.900529362918725,0xd86832ab6e6fb5444616094ecd4654c809af86464d145d11df98bd158e715885,
2024-07-18 13:55:57+00:00,BNB,Optimism,Base,8.427174513772183,0xe0caf3e872152dda22c0a903a9153820e3cb25e73b59dc00b9d4ec8ffea1f5eb,
2024-07-18 14:07:59+00:00,BNB,Ethereum,Solana,221.743511529361,0xae8fbecd9aa224b4408df6e1fe9773a7004e207633e402376b580058ccb15c52,
2024-07-18 14:08:37+00:00,BNB,Base,Ethereum,3.0465321237852647,0x3afb2810b0c6e5c2d3cae104801a6f28f40764a30c50faa35983339da96d7598,
2024-07-18 14:09:59+00:00,BNB,Solana,BNB Chain,4395.7961171963,0x7b588c8fd386c3eb9b6bef4fa8526a872473f87a1dedf0836ab0effb363849ed,
2024-07-18 14:17:17+00:00,WETH,Base,Solana,33.924211005552,0x4526550f23ed09ad55e677062180950b99d2eb1a04be811734df5c9c3ff789f5,
2024-07-18 14:18:31+00:00,BNB,Base,Ethereum,9.84580708899507,0x081c67fab0064439ee1107452cdfaf1bb2e119b289091680e4c9609f0e1ef447,
2024-07-18 14:22:14+00:00,BNB,Arbitrum,Ethereum,341.3168016104476,0x3ac54ea3bd1eae27bc4f870820ec02d4612d13eddf4e0f68210fb71d79abe80f,
2024-07-18 14:42:11+00:00,BNB,Base,Arbitrum,0.6477856050955042,0xc5669daf652f7e5dc3a47d48cc711f8997e41ec45d93593236ddd86fd3c8f7fe,
2024-07-18 14:54:09+00:00,BNB,Base,Optimism,149.07959856005064,0x359acbc1fbed40962b406e03c37c2551778dc6a8a5e344e3746215bb35c73e79,
2024-07-18 15:12:41+00:00,BNB,Optimism,Arbitrum,102.2324890626471,0xe88ec5b84457ff24c2d16fb0b3be68de1a3ad3263f326f6e41f42dee55703056,
2024-07-18 15:16:51+00:00,BNB,Solana,Optimism,255.3575533447309,0x7a0b5a1011b40aff4f55730a552089ffa6f2031abf1b10c34d2664721b2bdfd4,
2024-07-18 15:47:00+00:00,BNB,Arbitrum,Solana,94.86147867230096,0x13758e5de9f6d71cadbda19d681b69953f445338d58aefbb37177295c4dd91bb,
2024-07-18 15:48:13+00:00,BNB,Base,Optimism,16.946566722755588,0x8b34f4649be3386ed039586bd27b4ea5e83d795a565101cee72236183f03cb51,
2024-07-18 15:49:09+00:00,BNB,Arbitrum,BNB Chain,16.97469374980473,0x96fd4ff05459b3a62e190b393d026e8f0f5518374bb7839b0a6a4cc9cbd4095b,
2024-07-18 16:00:23+00:00,BNB,Base,Arbitrum,23.73907755285829,0x3e3d9739dee7a3dd1b9e83f2a23938c6e2f3a5effb7d26118e1c672d9dac3680,
2024-07-18 16:26:41+00:00,BNB,Arbitrum,Optimism,10.192004403858837,0x681718a70da2d848fca3cf0123a5005b7d7eec3a96e3e5a4815b9250396de369,
2024-07-18 16:27:26+00:00,BNB,Solana,Arbitrum,9.980420622136794,0x7b2b09f6037d468c8277e9576b34baf96759087c4ee8ae32601378d4c6b54e20,
2024-07-18 16:29:37+00:00,BNB,Base,Solana,186.6945560519248,0x0c3b36739aa2c7b20253dbac6eee28dfb1c2c1c636c40fedc232e2de128829e4,
2024-07-18 16:36:40+00:00,BNB,Linea,BNB Chain,378.8653529294744,0x509fd563fd9a18fe6ba2c63d61d2627e03ad3c9d178cdee4600e49cae221c5dd,
2024-07-18 16:53:28+00:00,BNB,Solana,Base,7.770626166669945,0x454d6698f2e50070d3d9fccefb25c4792a711c1f1b2ce6a7a5b9f562a93a676b,
2024-07-18 17:04:11+00:00,BNB,Solana,Optimism,7.790961057645196,0x9a5741a7b1a06c87e9b6e632799eafbcfc06b1b9a6d4ba7c6e1b395be7bf8410,
2024-07-18 17:09:31+00:00,BNB,Solana,BNB Chain,7.786622557120775,0xe3c6758a9ac25f40036d972c18b0faff8ea238646d2a4f6173ba26a2c3f3598d,
2024-07-18 17:27:35+00:00,BNB,Ethereum,BNB Chain,13.533602384133646,0xacf2ea857e879366ec38a374c6ed52f967c3c35a124051f0ce00cdbf6a7ebc69,
2024-07-18 17:55:45+00:00,BNB,Optimism,Base,15.240876539903468,0x882baa9ed0b706dc3c780406cc6b4807a57e54e28cc62d0f1c629114079bc246,
2024-07-18 17:55:59+00:00,BNB,Ethereum,Solana,3389.002918142352,0xc8fb32999bbaeb0dabf67aa95b6f036a23cc756bb92cd24e56df77b64309e762,
2024-07-18 18:03:59+00:00,BNB,Ethereum,Base,11079.763879971008,0x8f95194da15ff7e2880e0d30410308bfeb232c51c0d7e15482de34ce73e9a026,
2024-07-18 18:26:38+00:00,BNB,Arbitrum,BNB Chain,214.0634384242373,0xbfdf648f48886f6d7b7b9162bc25a4bc70c72e3ffa606f6265af8d9d41b714ac,
2024-07-18 18:33:00+00:00,BNB,Solana,Optimism,25.234779483964857,0xc16273f2d38b3e617ddf879f273239c73ccc58a0a879943ea7ab7c433fb5205c,
2024-07-18 18:36:39+00:00,BNB,Base,Solana,2512.612535335194,0xc96dccb6f1fdf71f5f63232f2a81eedafc17977c1ee2b42f9e9d48705c2372fa,
2024-07-18 18:45:23+00:00,BNB,Base,BNB Chain,1.6970588596341067,0x38ca6b3f684be99e81a3e75f8abb40e002b0976bef3211b1b8470faadae07792,
2024-07-18 18:47:40+00:00,BNB,Arbitrum,Ethereum,101.2546638734226,0x9ce4cfdaa1a27774fbee5550ed13316d93ff42611690cba2a3564a34bd9ff2ec,
2024-07-18 18:51:10+00:00,BNB,Solana,Arbitrum,78.64395330155496,0x0c62036e1aa73a30cb4fb99d321fbcd34494022c9218b03b9738b4325995d2a0,
2024-07-18 18:54:39+00:00,BNB,Base,Solana,673.9930055223793,0xe8bc1249970fbad150fd3ff7127b3e161fe7556ca7bcb8be716fc96774a90b5b,
2024-07-18 19:29:37+00:00,BNB,Optimism,Ethereum,143.36689542826687,0xb2c2968f21758322301197f894560bc8cbcfb99f61faadc08d7b9cf40b8d51a1,
2024-07-18 19:29:37+00:00,BNB,Optimism,BNB Chain,95.0177166394178,0xbb4607d325f4b6ab37d921d3baf92da1bc29b50f8a028dc4100578b390384036,
2024-07-18 19:29:37+00:00,BNB,Optimism,BNB Chain,81.3651581572376,0x1c8baa845353ef4c1922506d989b7c2969ffb0633f7850d505247843a14ac890,
2024-07-18 19:29:37+00:00,BNB,Optimism,BNB Chain,113.08814599893624,0x427d58436b0305d06f162a4aad8e5af361d1841303cd836e4e01c776edbcb509,
2024-07-18 19:29:37+00:00,BNB,Optimism,Arbitrum,127.63159545320951,0x092b933aa6cd924dd7451b263f62af9705a46987d26c1c9f0cd47302792b386c,
2024-07-18 19:31:46+00:00,BNB,Arbitrum,Solana,2.8824928449683407,0x23221d49e85f924f17ad1236ca85fa4b56ec8f6137afe743addcc06e5913fbf6,
2024-07-18 19:36:01+00:00,BNB,Base,Arbitrum,1.6993567364267936,0x1928c32e244377b9b731a087b5f1e0fa83fadf424d3418ac50c443c1c1a16000,
2024-07-18 19:36:17+00:00,WETH,Arbitrum,Ethereum,3.3924211005552007,0xef9d06bf89e6d4beae8d8d0892a724b9916ef28418b6252015336f0c032b1dcc,
2024-07-18 19:52:11+00:00,BNB,Ethereum,BNB Chain,5780.627206293374,0x7883b63d0cffe80a2cb2d8fa3b08951ffa9d6d2d42a58f0a83de4fba268fbfc2,
2024-07-18 20:04:34+00:00,WETH,Arbitrum,Polygon,3.3924211005552007,0xaebdfbafefb4c087cace17035908a3d016e5a50400de62b579a5589586913508,
2024-07-18 20:21:03+00:00,BNB,Base,Optimism,7.982971521782343,0xe74820c7e8c6bb73260db6b9f2fd60fbe32df02039ad788a2d442b6b541991cd,
2024-07-18 20:29:54+00:00,BNB,Linea,Optimism,48.94418632088401,0xc206c976212e4b048cc6ecfc5a04fd21c0a6ce411e8b293c0fac0b3ec42254e0,
2024-07-18 20:39:45+00:00,BNB,Arbitrum,BNB Chain,1.8619880606241384,0x69c321455e7a2ce4bfd093241fe54255d86957d1ff8e3d53fb08da4f01b1db47,
2024-07-18 20:52:35+00:00,BNB,Ethereum,BNB Chain,3388.075054261217,0x4ead7174d339f35912e8a83a379ae6cf695801e32ecc14d0a85c510156913880,
2024-07-18 20:57:35+00:00,BNB,Ethereum,Optimism,17121.61284552849,0x3a52495fc5ac09ca897183499629b2c1260eb5e1c47cac2811e37360d7588361,
2024-07-18 21:00:23+00:00,BNB,Ethereum,Solana,4915.740076499784,0x220a50fc5db52c034703ad2307081d56cd3a658ab6707dd3e16bfcfdae4db52e,
2024-07-18 21:02:03+00:00,BNB,Optimism,Ethereum,8.04364093916545,0x099919a8255944302126fc5f302f0dc080483757aed8b2bccf1f495e16a5a954,
2024-07-18 21:07:58+00:00,WETH,Arbitrum,Base,272.5362044855085,0x1ef9ae6ac53b3c11c73a539ded9647ca38bed720df6ca48a82ab5c35ffbdbbd6,
2024-07-18 21:16:27+00:00,BNB,Solana,Ethereum,74.45288352389177,0x9b5d44ace8474e19ea1feee985630ad9c041daed55e8b88c65821cb162fdacb3,
2024-07-18 21:17:43+00:00,WETH,Base,Polygon,33.924211005552,0x43f9387df4dcde73ad84e8a234b4c12015e4a1890e64882f3fb1a0499578737c,
2024-07-18 21:19:47+00:00,BNB,Ethereum,Arbitrum,33.91518147912646,0x2211f74ece0809fe6134e37c56934a03d9899f87137ea585ee1f81ca7c0edac8,
2024-07-18 21:20:23+00:00,BNB,Solana,Base,99.20449224880404,0x0d911ab8926d8c49baf78f448f3ece684e90198e3bd5db81838dcb8b8caef598,
2024-07-18 21:20:48+00:00,WETH,Arbitrum,Polygon,33.924211005552,0xdb53e6f38492b8a439b0efb334a535de795b63ae8dc5e51573c00cd7f032dcf1,
